TOL,120200,40519,41.752144,-0.890498,3.29,355.55,603.20,663.65,22.67,938.58,26.45,10.38,61.94,-58.94,243.94,19.88,-8.56,-5.15,-6.82,3.45,0,8,1,7.39,0,1
TOL,120201,40519,41.752117,-0.890440,2.86,0.81,608.40,668.75,22.64,938.00,26.41,284.25,77.81,-106.88,54.25,-37.44,30.56,-2.11,-2.05,-1.05,0,8,1,7.39,0,1
TOL,120202,40519,41.752098,-0.890352,2.86,0.81,614.00,660.62,22.66,938.92,26.51,212.38,70.94,149.44,-66.12,-7.50,43.25,0.91,-1.08,1.35,0,8,1,7.41,0,1
TOL,120203,40519,41.752045,-0.890203,2.86,0.81,617.60,656.05,22.42,939.44,26.68,124.38,56.06,100.25,-73.50,-117.75,-83.00,2.37,-2.89,3.67,0,8,1,7.40,0,1
TOL,120204,40519,41.752022,-0.890098,2.63,47.37,617.60,654.96,22.26,939.56,26.84,102.88,63.06,110.81,-36.25,-8.75,96.81,2.89,-3.00,0.40,0,8,1,7.41,0,1
TOL,120205,40519,41.751926,-0.889898,3.52,72.26,617.60,654.31,22.14,939.63,27.00,217.56,42.25,166.19,5.94,63.88,87.25,-0.38,3.95,3.53,0,8,1,7.39,0,1
TOL,120206,40519,41.751816,-0.889680,4.76,82.69,616.90,653.15,22.13,939.76,27.14,123.50,55.00,90.81,106.94,41.44,-49.75,4.50,-2.11,1.38,0,8,1,7.40,0,1
TOL,120207,40519,41.751812,-0.889587,5.36,72.27,619.10,652.47,22.03,939.84,27.28,114.12,59.69,79.31,-8.19,-79.44,-11.31,3.74,-3.47,1.40,0,8,1,7.40,0,1
TOL,120208,40519,41.751759,-0.889432,7.39,75.41,619.30,652.08,21.96,939.88,27.41,134.06,48.12,138.94,-96.88,35.94,27.25,3.20,1.32,3.46,0,8,1,7.39,0,1
TOL,120209,40519,41.751720,-0.889287,7.95,74.66,619.20,651.12,21.96,939.99,27.47,132.19,58.19,131.44,41.12,-96.50,14.69,3.28,0.68,1.18,0,8,1,7.40,0,1
TOL,120210,40519,41.751671,-0.889150,8.23,75.89,620.40,651.59,21.94,939.94,27.49,219.69,41.94,179.38,-11.75,97.94,-43.25,0.92,7.02,1.18,0,9,1,7.40,0,1
TOL,120211,40519,41.751663,-0.889035,8.24,77.23,622.30,650.69,21.95,940.04,27.55,240.62,47.75,178.75,-1.94,94.50,63.62,-1.25,4.30,0.88,0,9,1,7.39,0,1
